,Unnamed: 0,hi,hi-en,len-hi,len-hi-en,translit
9197,11062,पुटकी,putaki,5,6,पुटकी
9198,11063,तहसील,tahsil,5,6,तहसील
9199,11080,पहनते,pahnte,5,6,पहनते
9200,11079,बदलते,badlte,5,6,बदलते
9201,11078,हृदय,hruday,4,6,ह्रदय
9202,11077,हृदय,hriday,4,6,ह्रदय
9203,11076,आचार,achaar,4,6,अचार
9204,11075,खड्ग,khadag,4,6,खडग
9205,11074,मारने,marane,5,6,मरने
9206,11073,सदस्य,sadasy,5,6,सदस्य
9207,11072,मूलरूप,mulrup,6,6,मूलरूप
9208,11071,बधाई,badhai,4,6,बधाई
9209,11070,बीसवीं,bisavi,6,6,बीसवीं
9210,11069,बेचने,bechne,5,6,बेचने
9211,11068,जबकि,jabaki,4,6,जबकि
9212,11067,सिनेमा,cinema,6,6,सिनेमा
9213,11066,भरता,bharta,4,6,भरता
9214,11065,स्पष्ट,spasht,6,6,स्पष्ट
9215,11064,बिलारी,bilari,6,6,बिलारी
9216,11121,सरदार,sardar,5,6,सरदार
9217,11122,सल्फर,salfar,5,6,सल्फर
9218,11123,दुर्बल,durbal,6,6,दुर्बल
9219,11124,संकट,sankat,4,6,संकट
9220,11181,अच्छी,achhin,5,6,अच्छीं
9221,11180,कालनाड,kalnad,6,6,कलनाद
9222,11179,तथा,tathaa,3,6,तथा
9223,11178,आक्रमण,aakarm,6,6,ाकर्म
9224,11177,जिसमे,jismen,5,6,जिसमें
9225,11176,ताऊन,taaoon,4,6,टाऊन
9226,11175,शीतल,shetal,4,6,शीतल
9227,11182,उपयोग,upayog,5,6,उपयोग
9228,11174,खोलों,kholon,5,6,खोलों
9229,11172,अस्पष्ट,aspsht,7,6,अस्पष्ट
9230,11171,युग्मज,yugmaj,6,6,युग्मज
9231,11170,किन्हीं,kinhin,7,6,किन्हीं
9232,11169,खिलजी,khilji,5,6,खिलजी
9233,11168,बनाम,banaam,4,6,बनाम
9234,11167,सिद्ध,siddha,5,6,सिद्ध
9235,11166,मेसन्स,masons,6,6,मसोस
9236,11173,किसीके,kisike,6,6,किसीके
9237,11183,भव्य,bhavya,4,6,भव्य
9238,11184,स्मृति,smriti,6,6,स्मृति
9239,11185,आश्रयों,ashryo,7,6,आश्रयो
9240,11202,घिरनी,ghirni,5,6,घिरनी
9241,11201,स्तेपी,stepee,6,6,स्टेपी
9242,11200,पीओऍडिट,poedit,7,6,पोएडिट
9243,11199,विकार,vikaar,5,6,विकार
9244,11198,सकेगी,sakegi,5,6,सकेगी
9245,11197,छवि,chhavi,3,6,छवि
9246,11196,रिकॉर्ड्स,rcords,9,6,रकोर्ड्स
9247,11195,गणेश,ganesh,4,6,गणेश
9248,11194,अल्मोड़ा,almora,8,6,अल्मोड़ा
9249,11193,ख़ुशी,khushi,5,6,ख़ुशी
9250,11192,दिखता,dikhta,5,6,दीखता
9251,11191,विकल्प,vikalp,6,6,विकल्प
9252,11190,खानों,khanon,5,6,खानों
9253,11189,शैव,shaiva,3,6,शैव
9254,11188,लागतों,lagton,6,6,लागतों
9255,11187,कांकेर,kanker,6,6,कांकेर
9256,11186,ज़हावी,jahavi,6,6,जहवी
9257,11165,घृणा,ghruna,4,6,घृणा
9258,11042,आयतन,ayatan,4,6,आयतन
9259,11164,भाषाओं,bhasao,6,6,भासाओ
9260,11162,पन्नों,pannon,6,6,पन्नों
9261,11140,गिल्टी,guilty,6,6,गिलटी
9262,11139,तांबे,taambe,5,6,ताम्बे
9263,11138,फ़ाइलें,failen,7,6,फाइलें
9264,11137,नशों,nashon,4,6,नशों
9265,11136,शर्मा,sharma,5,6,शर्मा
9266,11135,फिल्लौर,fillor,7,6,फिल्लौर
9267,11134,शौर्य,shaury,5,6,शौर्य
9268,11141,अवन्ति,avnati,6,6,अवनति
9269,11133,रूबरू,rubaru,5,6,रूबरू
9270,11131,शिकार,shikar,5,6,शिकार
9271,11130,रीवाँ,reevon,5,6,रीवों
9272,11129,नामित,namita,5,6,नमिता
9273,11128,आभीर,aabhir,4,6,आभीर
9274,11127,प्रणाम,pranam,6,6,प्रणाम
9275,11126,लाफ़्टन,lefton,7,6,लिफ्टों
9276,11125,मागध,magadh,4,6,मगध
9277,11132,नागौद,nagaud,5,6,नागौद
9278,11142,बजाना,bajana,5,6,बजाना
9279,11143,पतला,patala,4,6,पतला
9280,11144,दाहिना,dahina,6,6,दाहिना
9281,11161,हमारी,hamari,5,6,हमारी
9282,11160,इरादों,iradon,6,6,इरादों
9283,11159,नाकाम,makaam,5,6,मकाम
9284,11158,अंग्रेज,angraj,7,6,अंग्रेज
9285,11157,वादन,vaadan,4,6,वादन
9286,11156,लेखक,lekhak,4,6,लेखक
9287,11155,उगाये,ugaaye,5,6,उगाये
9288,11154,कंघी,kanghi,4,6,कंघी
9289,11153,सामने,saamne,5,6,सामने
9290,11152,जबड़ों,jabdon,6,6,जबड़ों
9291,11151,अनूदित,anudit,6,6,अनुदित
9292,11150,इतिहास,itihas,6,6,इतिहास
9293,11149,योजनाओ,yojnao,6,6,योजनाओ
9294,11148,शल्की,shalki,5,6,शल्की
9295,11147,मिथिला,mthila,6,6,मठिला
9296,11146,मेयांग,meyang,6,6,मेयांग
9297,11145,मिनट्स,minuts,6,6,मिनट्स
9298,11163,हालात,halaat,5,6,हालात
9299,12018,राजाओं,rajaon,6,6,राजाओं
9300,13154,ख्वानी,khvani,6,6,ख्वानी
9301,12020,मुहरों,muharo,6,6,मुहरों
9302,12892,कुत्तों,kutton,7,6,कुत्तों
9303,12891,उदयन,udayan,4,6,उदयन
9304,12890,टेनिस,tennis,5,6,टेनिस
9305,12889,भद्र,bhadra,4,6,भद्रा
9306,12888,युवती,yuvati,5,6,युवती
9307,12887,आरोपों,aropin,6,6,अरोपिन
9308,12886,पकड़ी,pakadi,5,6,पकड़ी
9309,12893,सामन्त,samant,6,6,सामंत
9310,12885,उपादान,upadan,6,6,उपादान
9311,12883,वृक्ष,vruksh,5,6,वृक्ष
9312,12882,कीजिये,kijiye,6,6,कीजिये
9313,12881,चेहरे,chehre,5,6,चेहरे
9314,12880,ग्रसनी,grasni,6,6,ग्रसनी
9315,12879,विषम,visham,4,6,विषम
9316,12878,गुटिका,gutika,6,6,गुटिका
9317,12877,करेगी,karegi,5,6,करेगी
9318,12884,अतएव,ateiva,4,6,अतएव
9319,12876,मीकांग,mikang,6,6,मीकांग
9320,12894,पेशीय,peshiy,5,6,पेशीय
9321,12896,फलोदी,falodi,5,6,फलोदी
9322,12912,नूहानी,nuhani,6,6,नूहानी
9323,12911,सचेत,sachet,4,6,सचेत
9324,12910,नुबिया,nubiya,6,6,नूबिया
9325,12909,लाहौर,lahaur,5,6,लाहौर
9326,12908,आधार,aadhar,4,6,आधार
9327,12907,गठन,gathan,3,6,गठन
9328,12906,जज़ीरा,jazira,6,6,जज़ीरा
9329,12895,अवोनेक्स,avonex,8,6,ावोनेक्स
9330,12905,इरफ़ान,irfaan,6,6,इरफ़ान
9331,12903,सफल,safala,3,6,सफल
9332,12902,नैपकिन,napkin,6,6,नैपकिन
9333,12901,संवाद,savand,5,6,सवांद
9334,12900,कारणों,karano,6,6,करने
9335,12899,कपूर,kapoor,4,6,कपूर
9336,12898,मकसद,maksad,4,6,मकसद
9337,12897,तहसील,tehsil,5,6,तहसील
9338,12904,बिक्रम,bikram,6,6,बिक्रम
9339,12875,उपयोगी,upyogi,6,6,उपयोगी
9340,12874,वोयाज,voyage,5,6,वॉयेज
9341,12873,क्रियाएँ,kriyae,8,6,करिये
9342,12851,टवीटी,tweety,5,6,ट्वीटी
9343,12850,थोड़ा,thaoda,5,6,थोड़ा
9344,12849,पूर्वक,purvak,6,6,पूर्वक
9345,12848,डंडो,dandon,4,6,डंडों
9346,12847,अवन्ति,avanti,6,6,अवन्ति
9347,12846,चपटा,chapta,4,6,चपटा
9348,12845,अलैहि,alaihi,5,6,अलैहि
9349,12852,सोशल,social,4,6,सोशल
9350,12844,दुकानें,dukane,7,6,दुकाने
9351,12842,दरअसल,darsal,5,6,दरसल
9352,12841,तेलुगू,telegu,6,6,तेलगु
9353,12840,विदेश,videsh,5,6,विदेश
9354,12839,आपूर्ति,apurti,7,6,आपूर्ति
9355,12838,जानवर,janvar,5,6,जानवर
9356,12837,लडा़ई,ladhai,5,6,लड़ाई
9357,12836,कंजुल,kanjul,5,6,कन्जुल
9358,12843,अफ्रीकी,afriki,7,6,अफ़्रीकी
9359,12853,एक्शन,action,5,6,एक्शन
9360,12854,घाटी,ghaati,4,6,घाटी
9361,12855,नरहट,narhat,4,6,नरहट
9362,12872,हार्वे,harvey,6,6,हार्वे
9363,12871,बलवीर,balvir,5,6,बलवीर
9364,12870,शांत,shanta,4,6,शांता
9365,12869,एलबेरी,elbury,6,6,एल्बुरी
9366,12868,पोलैण्ड,poland,7,6,पोलैंड
9367,12867,रूस,russia,3,6,रूस
9368,12866,मिरर,mirror,4,6,मिरर
9369,12865,कन्हान,kanhan,6,6,कन्हान
9370,12864,सिवनी,siwani,5,6,सिवनी
9371,12863,बच्चों,baccho,6,6,बच्चो
9372,12862,झिमली,jhimli,5,6,झिमली
9373,12861,खाद्य,khadya,5,6,खाद्य
9374,12860,संगम,sangam,4,6,संगम
9375,12859,निर्वाण,nirvan,7,6,निर्वाण
9376,12858,कलवेर,kalver,5,6,कल्वेर
9377,12857,चलते,chalte,4,6,चलते
9378,12856,शनै,shanai,3,6,शनि
9379,12913,विश्व,vihsva,5,6,विष्वा
9380,12835,करीम,kareem,4,6,करीम
9381,12914,गीतों,geeton,5,6,गीतों
9382,12916,अगस्ति,agasti,6,6,अगस्ति
9383,12973,च्वाइस,choice,6,6,चॉइस
9384,12972,एण्ड्रूज़,andrew,9,6,एंड्रू
9385,12971,राइफल्स,rifels,7,6,रिफेलस
9386,12970,कहलाई,kehlai,5,6,कहलाई
9387,12969,कांसान्,kansan,7,6,कांसं
9388,12968,सिल्वर,silwar,6,6,सिल्वर
9389,12967,दहियों,dahiyo,6,6,दहियो
9390,12974,अय्यारी,ayyari,7,6,अय्यारी
9391,12966,ग्रेनेड,grened,7,6,ग्रेनेड
9392,12964,जतियों,jatiyo,6,6,जातियों
9393,12963,तकलीफ,taklif,5,6,तकलीफ
9394,12962,जैन्सकी,jansky,7,6,जांस्की
9395,12961,मोहन्ता,mohnta,7,6,मोहन्ता
9396,12960,झीलों,jhilom,5,6,झीलों
9397,12959,राष्ट्र,rashta,7,6,राष्ट
9398,12958,जालौर,jalaur,5,6,जालौर
9399,12965,छोड़ते,chodte,6,6,छोड़ते
9400,12957,बनती,banati,4,6,बनती
9401,12975,दलदल,daldal,4,6,दलदल
9402,12977,सफ़्फ़ार,saffar,8,6,सफर
9403,12993,गैसों,gaison,5,6,गैसों
9404,12992,चमड़े,chamde,5,6,चमड़े
9405,12991,ताज़गी,tazagi,6,6,ताज़गी
9406,12990,सेवायें,sevaye,7,6,सेवाएं
9407,12989,पृष्ठ,pristh,5,6,पृष्ठ
9408,12988,बच्चा,baccha,5,6,बच्चा
9409,12987,बाजार,bazaar,5,6,बाजार
9410,12976,सुकेतु,suketu,6,6,सुकेतु
9411,12986,आर्बर,aarber,5,6,आर्बर
9412,12984,ड्राइवर,driver,7,6,ड्राइवर
9413,12983,पहिये,pahiye,5,6,पहिये
9414,12982,नतीजे,natije,5,6,नतीजे
9415,12981,सिन्धी,sindhi,6,6,सिंधी
9416,12980,बगदाद,bagdad,5,6,बाग्दाद्
9417,12979,पक्षों,paksho,6,6,पक्षों
9418,12978,बकाया,bakaya,5,6,बकाया
9419,12985,कहना,kahana,4,6,कहना
9420,12956,पुस्तक,pustak,6,6,पुस्तक
9421,12955,जड़कर,jadkar,5,6,जड़कर
9422,12954,पत्रों,patron,6,6,पत्रों
9423,12932,निवास,nivaas,5,6,निवास
9424,12931,हमलों,hamlon,5,6,हमलों
9425,12930,नाटकीय,natkiy,6,6,नाटकीय
9426,12929,गायकी,gayaki,5,6,गायकी
9427,12928,फेबल्स,fables,6,6,फेबल्स
9428,12927,गड्ढा,gaddha,5,6,गड्ढा
9429,12926,अनुमान,anuman,6,6,अनुमान
9430,12933,आघात,aaghat,4,6,आघात
9431,12925,बंगाल,bangal,5,6,बंगाल
9432,12923,महत्व,mahatv,5,6,महत्त्व
9433,12922,देंखे,denkhe,5,6,देंखे
9434,12921,अस्तित्व,astitw,8,6,अस्तित्व
9435,12920,अंकुश,ankush,5,6,अंकुश
9436,12919,इकाइयां,ikaiya,7,6,इकाइयां
9437,12918,एडमण्ड,edmund,6,6,एडमंड
9438,12917,वॉरेन,warren,5,6,वारेन
9439,12924,कोचीन,kochin,5,6,कोचीन
9440,12934,शतक,shatak,3,6,शतक
9441,12935,गौरी,ghauri,4,6,गौरी
9442,12936,गणित,ganeet,4,6,गणित
9443,12953,हसल,hussel,3,6,हुस्सैल
9444,12952,नोटिस,notice,5,6,नोटिस
9445,12951,औजार,auzaar,4,6,औज़ार
9446,12950,घातक,ghatak,4,6,घातक
9447,12949,वृहद,vruhad,4,6,वृहद
9448,12948,हेड्रॉन,hedron,7,6,हेड्रॉन
9449,12947,देवरी,devari,5,6,देवरी
9450,12946,टुकड़े,tukade,6,6,टुकड़े
9451,12945,विषयों,vishyo,6,6,विषयो
9452,12944,हेक्टेयर,hectar,8,6,हेक्टर
9453,12943,शान्ति,shanti,6,6,शांति
9454,12942,मोर्चों,morcho,7,6,मोर्चो
9455,12941,मंगोल,mangol,5,6,मंगोल
9456,12940,हरमैन,hurman,5,6,हरमन
9457,12939,कैस्टर,caster,6,6,कॉस्टर
9458,12938,मानव,manava,4,6,मनवा
9459,12937,मशहूर,mashur,5,6,मशहूर
9460,12915,बाजारों,bajaro,7,6,बाजारों
9461,12834,शहीदों,sahido,6,6,सहीदो
9462,12833,मोम्ग्वा,momgwa,8,6,मंगवा
9463,12832,पाच्यॉई,pachoi,7,6,पांचोई
9464,12729,ग्रसित,grasit,6,6,ग्रसित
9465,12728,मालिश,malish,5,6,मालिश
9466,12727,गलकर,galkar,4,6,गलकर
9467,12726,बुरुश,burush,5,6,बुरुश
9468,12725,कंधी,kandhi,4,6,कंधी
9469,12724,यूमिया,yumiya,6,6,यूमिया
